"IMO Number...1","Name...2","Ship type","PC1","PC2","PC3"
"9310692","JAG POOJA","Oil tanker",-1.05460258398013,-0.32858200410494,-0.0107865211963563
"9310721","CALLIO","Bulk carrier",-1.29825623450288,-0.206051738348964,0.0742138385365374
"9310757","PRIMUS","Bulk carrier",-1.40242300204123,-0.30536843195928,0.0407195475955615
"9310769","HTK FORTUNE","Bulk carrier",-0.955016784185893,-0.0197977378878504,0.0523520919549762
"9311000","ROSE M","Oil tanker",0.0381189097223831,0.133546805838555,0.241158743798276
"9311012","STOLT GLORY","Chemical tanker",-1.55632647091305,-0.410142369795437,-0.247718335060394
"9311024","STOLT STRENGTH","Chemical tanker",-1.53836588705568,-0.229163161926761,-0.32613430337448
"9311036","OKEE JOHN T","Oil tanker",-1.96743007026289,-0.473400149104629,-0.456212898806788
"9311189","GLORY CUIABA","Bulk carrier",-1.50280461239187,-0.361747487673194,-0.262084892378187
"9311191","GENEVA STAR","Bulk carrier",-1.2150495069085,-0.33936882346343,-0.0217551043186639
"9311402","PORT ALICE","Bulk carrier",-1.54925005977896,-0.0615391662245755,-0.23210393933643
"9311476","GOODSHIP","Bulk carrier",-2.0744847608848,-0.577385244585316,-0.588060040992561
"9311529","SSI NEMESIS","Bulk carrier",-1.7318073348391,-0.379177866509613,-0.398307398695308
"9311634","K INSET","Chemical tanker",-1.15177392932777,0.531356612297769,-0.0559451963636361
"9311701","MAERSK KANSAS","Container ship",4.62469236743524,-0.509900714788438,0.607520975361351
"9311713","SAPSAN","Oil tanker",0.279431522742536,0.530367337383386,0.277034298078902
"9311751","ANTIOCHIA KA","Chemical tanker",-1.82759894406856,-0.504688357960458,-0.43893755452451
"9311787","HUTTON","Container ship",0.922872707462125,0.00905485871868296,0.0378542703161648
"9311799","AS CHRISTIANA","Container ship",-1.83417798546512,-0.584187840212874,-0.534305902307448
"9311830","SC MONTREAL","Container ship",0.686561280693658,-0.341224977745146,0.763034152390494
"9311854","TALIA","Vehicle carrier",-0.539211470833846,-0.280831680443608,-0.0914995322118114
"9311866","TAIPAN","Vehicle carrier",-1.8785329653878,-0.520538498287788,-0.516194076896808
"9311880","LETO","Container ship",3.30733812587682,-0.165616680094684,0.67838826928302
"9312078","RUBIKON 78","Oil tanker",-0.330117767551157,1.45386174096191,-0.0895946384155809
"9312080","NORSIGN WAVE","Oil tanker",-0.68500854601883,0.819758636331823,0.504876628938412
"9312092","GRANDE SICILIA","Vehicle carrier",0.299071086031824,-0.215612318399049,0.193950225840396
"9312133","EXPLORER","Oil tanker",1.00170866296106,-0.369669069092649,0.71578682984436
"9312145","SOUNION","Oil tanker",-0.598045769721222,-0.537643453958263,-0.114066508229524
"9312195","ENDEAVOR","Container ship",1.23992454249976,2.06919211918959,0.208905816273584
"9312200","ENDURANCE","Container ship",1.19515317646764,2.62555848135445,0.0676564900502764
"9312212","ENSEMBLE","Container ship",-0.204755326771115,-0.0264928853717326,0.568092341329184
"9312327","AG VALOR","Bulk carrier",-1.314103188977,-0.16600786052049,0.128916452199386
"9312341","AMALIYA","Bulk carrier",-1.94187381573448,-0.460970454922351,-0.457124026913225
"9312406","NQ TULIPA","Chemical tanker",-0.379369550973688,1.26585732739557,1.20958418097886
"9312418","HMM CEBU","Container ship",1.43847733313227,-0.0241244650946991,0.827503092064359
"9312470","HOEGH DETROIT","Vehicle carrier",-0.250210978809281,-0.331837805874766,0.117408959422535
"9312482","HOEGH SHANGHAI","Vehicle carrier",-0.0994613300786761,-0.250108451223891,0.190167828969889
"9312559","XIN CHANG SHA","Container ship",5.36838972052212,1.0474648829318,-0.303947222825986
"9312573","XIN WEI HAI","Container ship",4.91907056208281,0.996511168458405,-0.195935234473743
"9312640","ELBELLA","Container ship",-2.07353020139067,-0.510463137715228,-0.635622614791828
"9312652","CMA CGM SUEZ","Container ship",-1.93846420016227,-0.548942472250832,-0.513152133084972
"9312664","BELL BAY","Bulk carrier",-0.770034051673125,0.0387870773204912,0.449019676567766
"9312808","NYK VESTA","Container ship",9.39398520084461,-2.02211396874484,0.440444815873851
"9312810","NYK VIRGO","Container ship",4.98152070531325,-1.47369577107086,-0.158858875261885
"9312822","MORNING CONCERT","Vehicle carrier",-2.07726530336479,-0.551898901749922,-0.610125084254163
"9312834","MORNING CHORUS","Vehicle carrier",-2.1231756850786,-0.551418073292243,-0.64190648611762
"9312846","DONEGAL SPIRIT","Oil tanker",-0.238465101789355,-0.290523741870189,0.336392792766245
"9312858","GALWAY SPIRIT","Oil tanker",-1.11589709366003,-0.472163583632106,-0.145544077017986
"9312860","LIMERICK SPIRIT","Oil tanker",-1.38526546117531,-0.566014100961365,-0.383489941960437
"9312901","WONDER MIMOSA","Oil tanker",0.19026103473036,0.943076205702825,0.27291396440381
"9312925","CAN KA","Chemical tanker",-0.909551859571679,-0.0611402855617766,-0.35564731360596
"9312987","ONE OLYMPUS","Container ship",5.04623842404258,-1.39523927814012,0.0430027502569278
"9313008","ONE ORPHEUS","Container ship",3.50157014396967,-1.04793821222702,-0.00640002457091873
"9313022","STAR OMICRON","Bulk carrier",-1.48580283438435,-0.495564741203521,-0.289315002587489
"9313228","BALTIC SHEARWATER","Container ship",1.18914040711343,3.09635575577404,-0.75644756623733
"9313292","CONCORDIA","Bulk carrier",-1.48742471099144,-0.196247438876932,-0.416786553878748
"9313307","GLORIA","Bulk carrier",-1.26038279302047,-0.421923719928166,-0.23106277111158
"9313395","KEEPER","Bulk carrier",0.00929654376559685,-0.282370135247084,0.074968837574657
"9313400","NEW ELIAS","Bulk carrier",-1.26184362501139,-0.23457308357261,-0.45033903331158
"9313424","ANWAAR AL KHALIJ","Oil tanker",-1.62170545157831,-0.38540491870318,-0.17567774539811
"9313436","PEONIA","Chemical tanker",-0.0527070421844421,0.49138163736145,0.465773237940167
"9313450","ANWAAR AL NASER","Oil tanker",-0.707870719610758,-0.20271620558642,0.372350195217846
"9313474","MOSTAR","Chemical tanker",-1.69058314919542,0.0703575738505969,0.0376153748085348
"9313486","ARK","Oil tanker",-0.600713082372089,-0.55561205672304,-0.0320274912696516
"9313498","NEMO","Oil tanker",-1.75683825196518,-0.589930284691964,-0.500501970351665
"9313527","GIJON KNUTSEN","Oil tanker",0.935342681140255,2.29139514387699,-0.100041601625279
"9313905","MAERSK BOSTON","Container ship",0.632669712766066,-0.673033245543991,-0.172965953926214
"9313929","MSC RITA V","Container ship",3.82078184261507,-0.194636714551457,0.163872748032519
"9313943","MSC LEANDRA V","Container ship",7.17098669289088,-0.0526916202839436,-0.329606122333629
"9313955","MAERSK BROWNSVILLE","Container ship",1.95703870358173,0.0282539043915063,-0.210929884908885
"9313967","MSC BREMERHAVEN V","Container ship",-0.681153743177039,-0.667226091718749,-0.512926131629738
"9314181","DUBAI DIAMOND","Oil tanker",-1.53192830705397,-0.525757135974101,-0.434910927701626
"9314193","DUBAI GOLD","Oil tanker",-1.75436204195929,-0.495163301134712,-0.376325622594676
"9314210","MAERSK TENNESSEE","Container ship",5.29673524354245,-0.363630909677923,0.394386433603874
"9314442","CHELSEA-2","General cargo ship",-1.90095893599393,-0.240714649605138,-0.0630384607401212
"9314624","G. B. CORRADO","Bulk carrier",0.970739403904565,0.422828953299979,1.26873563120872
"9314715","TRANS CHEMICA","Chemical tanker",-0.327063825794797,1.53498132552445,0.639765123435473
"9314753","TRANS EXETER","Chemical tanker",-0.365217229804898,1.55899253141597,0.508368214263264
"9314777","AMALIE ESSBERGER","Chemical tanker",-0.122212395908544,1.87234882361914,0.577098135867185
"9314806","ULUS","Chemical tanker",-2.0099508227318,-0.483413130289085,-0.531891655570892
"9314832","GELIBOLU","Chemical tanker",-1.98724668151004,-0.522898802324417,-0.497863517052485
"9314844","LYDIA KA","Chemical tanker",-0.597207450759967,0.190453184375866,0.37262083092047
"9314856","SAN SEBASTIAN","Oil tanker",-1.07936803582985,0.129115745058506,-0.1803217776618
"9314868","SAN FELIX","Oil tanker",1.32276900397032,0.902709804538839,0.95365908074935
"9314870","KRITI ADMIRAL","Chemical tanker",-0.547440496778508,0.579696211609101,-0.0603162087432562
"9314973","MONTPELLIER","Container ship",1.0420620163852,1.98104127702836,0.133197797415289
"9314997","CUSSLER","Container ship",0.819489192655448,-0.419193253402557,0.137155053699094
"9315006","WEC VAN RIJN","Container ship",1.32389873828391,2.84537590180767,-0.247979322017893
"9315018","WEC DE HOOGH","Container ship",1.24085687191116,2.86108349100893,0.034807823615548
"9315020","AKACIA","Container ship",-1.48950966589638,-0.0365797109501331,-0.304996373411253
"9315032","BALTIC SHARK","Container ship",0.723081898811697,0.321740626077989,1.62539627301378
"9315056","MTM MISSISSIPPI","Oil tanker",-0.914033881668482,-0.0395167380849576,-0.105131346150924
"9315068","STAR OSPREY","Chemical tanker",-2.13578136723177,-0.524494923869907,-0.629401866094504
"9315159","DHT EUROPE","Oil tanker",-1.30106022477075,-0.710155439317983,-0.491223551097024
"9315173","ARCTIC","Oil tanker",6.90215905199739,0.0748122175240037,1.30624127241597
"9315185","ANTARCTIC","Oil tanker",2.82359611236182,-0.215412261073104,0.897116070183178
"9315197","MAERSK SELETAR","Container ship",7.93598793692521,-2.34193117914477,0.131601713415704
"9315202","MAERSK SENTOSA","Container ship",9.8383478311925,-2.66381618866913,0.392423157093452
"9315214","MAERSK SERANGOON","Container ship",4.11560050729129,0.555681191311635,-0.342315159711912
"9315226","MAERSK SEMBAWANG","Container ship",2.75101129671692,4.07991376166761,-2.8216960181492
"9315240","MAERSK SENANG","Container ship",6.81721716757266,-0.468259019056811,0.411782401399739
"9315355","BOSTON","Container ship",1.61142794948411,-0.560784817566775,0.615338779407267
"9315379","MSC ARCHIMIDIS","Container ship",0.0505672820265482,1.79497582711802,-1.97836046818339
"9315537","OCEAN CASTLE","Container ship",-0.986313600464162,-0.0110950244331055,0.243654954642401
"9315721","JAG PRAKASH","Oil tanker",-1.20560437571848,-0.261715327714503,-0.145900397644466
"9315733","JAG PUSHPA","Oil tanker",-1.80747742031563,-0.514426732233647,-0.437177974859966
"9315757","HACI KEMAL KA","Chemical tanker",-1.8539049699932,-0.452977722837829,-0.351343821549878
"9315771","SEAVALOUR","Oil tanker",0.331095087470357,1.18313562296244,-0.167218550050442
"9315783","SEAVICTORY","Chemical tanker",-0.096288125011676,0.500267129923385,0.179192901417232
"9315795","ANDROMEDA","Oil tanker",0.0492165383432633,1.30058441741961,0.273398643914237
"9315800","AEGEAS","Oil tanker",0.402914520414157,1.49528426826912,0.30192800142129
"9315812","AS CYPRIA","Container ship",2.83067265578606,1.66754924564239,-0.205700515574197
"9315824","ODYSSEUS","Container ship",0.955972608604441,0.489635022179453,-0.493981873006857
"9315850","IRENES REMEDY","Container ship",4.73379006266755,0.404086547772821,-0.266397113099774
"9315927","SASKIA A","Container ship",0.234248613892073,0.771816325049492,-0.355204667883235
"9315953","CMA CGM SYDNEY","Container ship",2.62454962129684,2.64758389904805,-0.880911779331937
"9316050","LASKARO S","Bulk carrier",-1.62678338958703,-0.458642326066349,-0.302166103431605
"9316103","SONATA","Container ship",-0.647998811899696,0.203085570556877,0.234444230770584
"9316139","PATRIOT","Vehicle carrier",-0.677257563188282,-0.11778779612369,-0.107844419412541
"9316191","MOONDANCE II","Bulk carrier",-1.37038921788315,-0.363460978841936,-0.126565390262751
"9316220","LUVIA","Bulk carrier",-1.74328947747263,-0.473268333750282,-0.343911841396922
"9316244","RADIANT SEA","Oil tanker",-1.61655256417225,-0.559417738688134,-0.410489324839339
"9316282","ELBE HIGHWAY","Vehicle carrier",2.11554921723361,3.45940919486043,-0.2757894680977
"9316294","THAMES HIGHWAY","Vehicle carrier",1.40019105017229,1.60360519510981,0.790875881226961
"9316309","DANUBE HIGHWAY","Vehicle carrier",1.7193166170125,2.93065054754868,-0.0177321014674446
"9316311","SEINE HIGHWAY","Vehicle carrier",1.55357303234478,2.59502776689909,0.303442667762809
"9316347","MSC HANNAH","Container ship",1.58048573919062,1.7838641411011,0.606346727864476
"9316359","MSC SPRING III","Container ship",-0.520175035669719,0.345520959580981,-0.728787919381523
"9316608","AMBER BEE","Oil tanker",0.785907216921729,1.89460061441925,-0.0523919380835034
"9316610","BIXBITE","Chemical tanker",0.716228481084756,2.02838455045082,0.210000620423069
"9316684","PANSTAR","Bulk carrier",-1.65894675118538,-0.331473570177516,-0.27000914636589
"9316804","SWEET LADY III","Bulk carrier",-1.42396008803296,-0.255284001465269,-0.238170204342682
"9316854","HENG AN YANG","Bulk carrier",-1.84024905236718,-0.491958082689904,-0.413924612553534
"9316921","KARAMEL","Bulk carrier",-1.65914220724493,-0.329763716759881,-0.114262558045511
"9316933","SUPER ARSENAL","Bulk carrier",-1.96134668971486,-0.505216294470669,-0.462282960423865
"9316995","GANNET S","Bulk carrier",-1.30949944916461,0.0264191712064347,0.364186824114518
"9317028","WINTER SUN","Chemical tanker",-2.14633847005362,-0.5499033204263,-0.581468318878624
"9317092","BULK FREEDOM","Bulk carrier",-1.51117744152723,-0.300780767198124,-0.231786910138437
"9317195","THERESA GALAXY","Chemical tanker",-1.01964550872231,-0.154983662210707,0.106309207552544
"9317341","THOR FEARLESS","General cargo ship",-2.01637637870221,-0.543319401508208,-0.517314804112959
"9317470","TIANA","Bulk carrier",-1.33640431067694,-0.26330882175828,-0.100828659304705
"9317559","LOWLANDS OPAL","Bulk carrier",-1.17870551075237,0.0309324807851844,-0.444637684281145
"9317690","PROPEL PROSPERITY","General cargo ship",-1.74542659124767,-0.445098728244677,-0.329625095536501
"9317705","SIROCO","General cargo ship",-1.4478794139407,-0.22910744161878,0.104098432561837
"9317781","BOBIC","Bulk carrier",-0.964882098691805,-0.145686907303098,0.202407974836398
"9317834","XENIA","Bulk carrier",-1.11269621670262,-0.419029452515924,0.0123900984128874
"9317858","MTM WESTPORT","Chemical tanker",-1.84461870761276,-0.492046405902648,-0.388247875814837
"9317860","BOW ENGINEER","Chemical tanker",-0.122861326747606,0.568716950432314,0.541987498913882
"9317925","MSC TAMPA","Container ship",4.08466845369366,1.93567378958414,-0.719527290233967
"9317951","MINERVA LIBRA","Oil tanker",0.857342857885978,-0.155660100531034,0.775703100431629
"9318008","MINERVA VASO","Oil tanker",-0.648295532309182,-0.0368634049096733,0.0398926879765625
"9318010","MINERVA XANTHE","Oil tanker",0.858747287976986,0.500762834208006,1.60671607836098
"9318046","MSC TOKYO","Container ship",-0.533738973459235,1.07053696952585,-1.42339622936703
"9318060","BELITA","Container ship",10.6383506455491,-1.23929190871165,-0.398068170155596
"9318072","LOS ANGELES SPIRIT","Oil tanker",0.867786469484896,-0.478293561403985,0.493312847032257
"9318084","SUEZ ENCHANTED","Oil tanker",-0.68142894978858,-0.648378803305977,-0.212554163521231
"9318096","SEAVOYAGER","Oil tanker",3.68075169755596,0.861520551435936,1.31140375311548
"9318113","ORCA I","Container ship",4.58855147374072,-0.261246389914478,0.433839317185398
"9318137","EVRIDIKI","Oil tanker",4.96706369965988,-0.496272581359772,1.50670632028621
"9318149","ORPHEAS","Oil tanker",4.5209570458664,0.855793705874966,0.956784763599327
"9318187","MSC CAGLIARI IV","Container ship",6.17360137179956,1.7407096195221,-0.502874873525128
"9318228","SCORPIUS","Chemical tanker",-0.154294815861986,2.12854837242305,0.572768253782548
"9318266","SSF LILY","Container ship",1.81941835739332,0.472025409416771,1.21514485414082
"9318319","MAERSK MAKUTU","Container ship",3.95145979031208,-0.0785219415295074,0.887210223975156
"9318321","ANTWERPEN","Gas carrier",0.503732226816853,1.65987389671134,-0.259548754574843
"9318333","TORM THAMES","Oil tanker",-0.842278447322107,-0.276371328865837,0.0545237408329523
"9318369","THE LIVING","Bulk carrier",-1.62783880552469,-0.476441686596591,-0.304099590509974
"9318462","VIKING QUEEN","Vehicle carrier",0.654568926046634,-0.276455784858221,0.280709248072225
"9318474","JIUYANG BLOSSOM","Vehicle carrier",-0.947696605158108,-0.513792260197107,-0.201190731453736
"9318486","CORAL LEADER","Vehicle carrier",1.72149781888443,1.58762607185026,1.4038855666869
"9318527","GRANDE COLONIA","Vehicle carrier",1.86159294112714,0.884317009683902,0.353197693071945
"9318591","MAGIC L","Bulk carrier",-1.49674217865995,-0.463408580797375,-0.226209159871752
"9318606","THE WISE","Bulk carrier",-1.5583359211101,-0.533454161822767,-0.369886636448604
"9318761","ADILIA I","Container ship",0.0977459028676903,2.05496960377476,0.105462685103862
"9318773","MSC ELKE F","Container ship",1.04289081285433,3.70997636708594,0.653954131227002
"9318931","ORITA","Container ship",-2.15130704307176,-0.548293350327154,-0.579866306548301
"9318943","CHL APOLLO","General cargo ship",-1.34554820511496,-0.0455222554066362,0.0211558937599718
"9319105","YM INVENTIVE","Container ship",-0.652304511750803,0.250609815036784,0.697893904192972
"9319545","MARTINI","Oil tanker",-1.15703212090633,-0.513519519399186,-0.238747968921372
"9319557","PROS HOPE","Container ship",-1.31547348131404,-0.386247886182687,-0.196559746636399
"9319571","MITO","Container ship",0.37000859551043,0.80036485041754,0.712087433628299
"9319595","MEDKON PEP","Container ship",-1.31875091874698,-0.270117084452826,-0.112007889187034
"9319600","MSC AMANDA F","Container ship",-0.018636891683415,1.00909429345671,1.14704669086353
"9319765","TORTUGAS","Vehicle carrier",-1.32339245529455,-0.46686544997114,-0.249678742356852
"9320025","MSC ROSSELLA III","Container ship",-1.41679636774594,-0.271404701656204,-0.29689774172963
"9320049","STADT DRESDEN","Container ship",0.8597966399388,0.269030395699578,-0.143670575157858
"9320063","ASTINA","Oil tanker",-0.307699490618928,1.84743709838218,0.281848652743945
"9320142","ARIANA A","Container ship",2.62828859021559,1.70728479608311,0.369814250362801
"9320233","GJERTRUD MAERSK","Container ship",0.310433025203021,-1.09637179988357,-0.645590844764882
"9320336","ATHOS","Bulk carrier",-1.33819849189243,-0.280226265466053,0.011973093893754
"9320427","JOLLY BIANCO","Container ship",2.51915719113893,-0.592969276291607,-0.483189060345329
"9320439","MSC LEIGH","Container ship",5.61030277988471,3.57459276947668,-1.2193543931357
"9320441","JOLLY VERDE","Container ship",1.17504106244841,0.0901985352880658,-0.577361487275089
"9320453","MSC ROSARIA","Container ship",-0.228936900063879,-0.497773711446095,-0.458843244033504
"9320568","FICARIA SEAWAYS","Ro-ro ship",6.07287063721941,-0.594760161571071,0.914751164087761
"9320697","OSAKA EXPRESS","Container ship",7.63474455787058,-1.77623790848409,0.477499397355262
"9320702","TSINGTAO EXPRESS","Container ship",8.67802731810746,-2.17577409699958,0.167873351236846
"9320714","KINYRAS","Oil tanker",-0.120745570195236,-0.685901865737572,-0.0590797236254923
"9320855","RHOURD EL ADRA","Gas carrier",-0.318337711496166,-0.202492847242588,0.206568448520819
"9320996","TIRYANDAFIL","Bulk carrier",-1.39630625160592,-0.408201169287886,-0.291640833655465
"9321419","GIOIA MIA","Chemical tanker",-1.45514392986345,-0.285114471060238,-0.000599193483520978
"9321433","MARY A","Chemical tanker",-1.40756135305726,-0.141862457856963,0.0906731041074558
"9321445","BICE AMORETTI","Chemical tanker",-0.564558292481604,1.1891403225232,0.510108448288662
"9321471","GISELE A","Container ship",-0.154832605001825,0.688362325862112,-0.197122095117981
"9321483","EMMA MAERSK","Container ship",14.0538473967744,-1.22337638190037,-1.81528291253469
"9321495","ESTELLE MAERSK","Container ship",2.62858390624815,-1.39186463349463,-0.501576955566603
"9321500","ELEONORA MAERSK","Container ship",14.796720084225,-1.62396217338574,-1.80595426652809
"9321512","EVELYN MAERSK","Container ship",5.0062765349882,-1.91631182302204,-1.11311611816756
"9321524","EBBA MAERSK","Container ship",16.8904173447138,-1.58781331761117,-2.38086946377544
"9321536","ELLY MAERSK","Container ship",5.60256901669259,-1.99788179538641,-0.771932415852563
"9321548","EDITH MAERSK","Container ship",5.67423672341938,-1.99629183303511,-0.531238303875084
"9321550","EUGEN MAERSK","Container ship",5.70986860233523,-2.02753005608519,-0.739546813398554
"9321615","TELLUS","Chemical tanker",-0.265843171553089,1.99562244636244,0.856454386107153
"9321677","DAPHNE V","Oil tanker",-1.67294244060164,-0.60412138882783,-0.529439068877739
"9321718","IKARA","Oil tanker",-1.71452639116086,-0.584726310465748,-0.469216898346016
"9321902","CMA CGM ISKENDERUN","Container ship",2.09754702397623,1.73234082049462,-0.224278102880464
"9321938","STAR EAGLE","Oil tanker",-1.26922105222675,-0.35487263459478,-0.299539581191268
"9321940","STAR KESTREL","Chemical tanker",-1.23685673533337,-0.195379009660688,-0.341979723653081
"9321952","JAG PRERANA","Oil tanker",-1.49330428243555,-0.477098869731756,-0.216069242051913
"9322009","SAGAMORE","Container ship",0.596248116252486,0.0835579801458368,0.607816752334154
"9322011","MSC YOSHEEN","Container ship",1.402760108063,3.28881031160356,-0.419734972515353
"9322425","ASPENDOS SEAWAYS","Ro-ro ship",6.23093697116711,-0.0790879763639072,1.35778616096717
"9322437","DARDANELLES SEAWAYS","Ro-ro ship",6.77690345636523,-0.821071359577881,1.83562841699435
"9322475","CMA CGM BARRACUDA","Container ship",4.01854322124146,2.98339580512455,-1.84160602644514
"9322542","RANGER","Container ship",1.20607610468176,3.11544737544036,-0.520169823048639
"9322554","SOLONG","Container ship",1.19615233546755,2.57351523636315,0.260362158238862
"9322566","JSP RIDER","Container ship",1.0122443549141,1.45434950830335,1.04076099039026
"9322578","DREAM","Container ship",2.04048414346295,4.79056444432164,-0.5343171545377
"9322853","PAFILIA","Container ship",-1.96647940584303,-0.455150778290557,-0.496629963100586
"9322944","METEORA","Chemical tanker",0.311010629110765,1.07696902846109,0.244981315721713
"9323039","CMA CGM ALIAGA","Container ship",1.31203105716746,1.29811164459781,-0.170721301823542
"9323077","LAVRAKI","Chemical tanker",-1.3183602484628,0.0263262819313157,-0.250953332864364
"9323388","UZAVA","Chemical tanker",0.215152722723433,0.518725104268267,0.260053646622182
"9323390","SALACGRIVA","Chemical tanker",0.438178543407268,0.0376921705575231,0.758332865429444
"9323405","AINAZI","Chemical tanker",-0.484726857616233,-0.0224743189166059,0.171631032844424
"9323467","JSP ROVER","Container ship",1.00432142638354,2.14602496529062,1.02245290899259
"9323479","SAMSKIP EXPRESS","Container ship",0.607743227017479,0.927000258250349,0.729628160299308
"9323481","CMA CGM ABIDJAN","Container ship",0.0109758004238751,0.619715570769457,0.333436556654246
"9323493","MSC IRA II","Container ship",-0.095125860427346,0.70058684534553,1.41767805420816
"9323508","HYUNDAI COLOMBO","Container ship",0.482735186991252,-0.469538040312417,-0.18358602948036
"9323510","HMM BANGKOK","Container ship",4.07065519552009,-0.593175074095309,-0.127553972091125
"9323522","HYUNDAI JAKARTA","Container ship",3.93590904919112,-0.37509465662648,0.284702618316741
"9323560","BALOS","Chemical tanker",-0.867996018810973,-0.101535962442968,0.112908845280902
"9323637","HORIZON","Bulk carrier",-1.41190914850984,-0.0115446320404393,0.0361914021290073
"9323766","T VEGA","Chemical tanker",-1.99447976022996,-0.523771230770786,-0.570029301090524
"9323792","ALICE","Chemical tanker",-0.0697687599244309,1.13615099989844,0.150196160136669
"9323819","BRO NUUK","Oil tanker",-0.789660501405163,0.344501228301639,0.321054684839434
"9323857","BASILUZZO M.","Oil tanker",-0.255572234543245,1.81134212302622,0.139381342715903
"9323900","ELEOUSSA","Bulk carrier",-1.73095269806278,-0.388592707297042,-0.38301481027789
"9323912","SOPHIA","Bulk carrier",-1.01329196279934,-0.402644394546984,0.0524100862666871
"9324174","SC MEMPHIS","Container ship",-0.509969905482271,-0.0888666359660275,0.312073809117819
"9324215","G SILVER","Chemical tanker",-1.66652948613242,-0.348604341142154,-0.259562397206788
"9324289","KRITI STATE","Oil tanker",-1.58261206176551,-0.60300548415637,-0.460700673052701
"9324306","PM IMPERIAL","Oil tanker",-1.86666646501755,-0.536264744926355,-0.503575099919507
"9324320","MARALTA","Oil tanker",-1.34987422718252,-0.509354361086013,-0.2151758314559
"9324459","COSMOGRAPH","Oil tanker",-1.93586635893197,-0.530989221504201,-0.510396488684733
"9324473","PAULINE","Ro-ro ship",2.90096431543305,-0.681033240549976,0.829096608850454
"9324605","LIDA 27","Bulk carrier",-2.13757907024384,-0.556324349537137,-0.608196215606694
"9324617","COURAGEOUS","Bulk carrier",-1.86898677960193,-0.491595439232645,-0.389053682375197
"9324629","INTREPID","Bulk carrier",-1.61432660715998,-0.423482432461573,-0.226757635606153
"9324722","DANNY BOY","Bulk carrier",-1.82637711975854,-0.342522113143149,-0.177845728192316
"9324837","NAVIOS VERMILION","Container ship",4.98951586777956,2.35302697532309,-0.841187274474582
"9324851","NAVIOS AZURE","Container ship",1.22161916984049,0.96043688193565,-0.533939206435262
"9324875","NAVIOS INDIGO","Container ship",0.760915463237203,-0.300345969807419,-0.315923721472105
"9324978","CONTSHIP ONO","Container ship",-1.85257402386326,-0.450970691363703,-0.340838178127882
"9325178","GOLD STAR","Vehicle carrier",-1.17918680652947,-0.469640183008397,-0.262101892589352
"9325233","GRAND SAPPHIRE","Vehicle carrier",-1.44087780461497,-0.547323845431747,-0.38405184683799
"9325609","STAR MERLIN","Oil tanker",-1.99329264973494,-0.555408216369693,-0.525539213593168
"9325790","DREAM DIVA","Vehicle carrier",-1.22314633499925,-0.492628576434757,-0.24068770987352
"9325831","MINERVA PACIFICA","Oil tanker",-0.962953395621482,-0.0171541795304941,0.602765048899639
"9325908","PENELOP","Oil tanker",0.381467092620418,0.6554855551292,0.06779084661025
"9326275","ZOI XL","Bulk carrier",-1.2593981875675,-0.424396407431997,-0.105829024623215
"9326304","TRONA","Bulk carrier",-0.615351646841822,0.384960815214576,0.990321119698942
"9326330","AFRICAN JUNIPER","Bulk carrier",-1.33283690918,-0.224466054312608,0.149359704112351
"9326392","BRILLIANT VENUS","Bulk carrier",-0.977870814512575,-0.478792343485948,-0.0602447538009058
"9326495","STARVIP","General cargo ship",-1.11533484566011,0.0112978958099292,0.13125301535998
"9326500","AEGEA","Oil tanker",0.0374402559951335,0.442358516870683,0.189137723162698
"9326512","AKTEA","Oil tanker",-1.33491895606583,-0.133822114249827,-0.214282504885972
"9326524","ARGOLIS","Chemical tanker",-0.277084537640545,0.0113336902187665,0.281745379440438
"9326536","NAVIOS GALILEO","Bulk carrier",-1.1336611045421,-0.327639733471117,0.00605857905816847
"9326768","MSC NISHA V","Container ship",2.7862554328201,1.70150655001575,-1.12793910437931
"9326770","CMA CGM JAMAICA","Container ship",2.88353289692799,0.535344873800538,0.121382708639594
"9326811","AEGEAN HORIZON","Oil tanker",3.19462184454,-0.102675021706454,1.38460306706018
"9326835","MSC HUSUM III","Container ship",-0.944758373761169,-0.328501991945639,-0.149834804949066
"9326873","ALBARO","Oil tanker",-2.17177708788483,-0.574894941001719,-0.633876813442952
"9326914","TORM ADVENTURER","Oil tanker",-0.868174638893009,-0.242462704118952,0.0409740892225712
"9326926","TORM VOYAGER","Oil tanker",-0.610105174490958,-0.270915433404412,0.147021627053866
"9326940","WEC CORNEILLE","Container ship",1.35944628267781,2.62541572710008,0.213485215459493
"9326952","TROUPER","Container ship",1.03667986039853,1.18443422671821,1.27160940000599
"9326964","WEC FRANS HALS","Container ship",1.3011111724428,3.02342199646601,0.197888613032414
"9326976","ELI A","Container ship",1.2031065038944,3.41402588273594,0.314460703903732
"9326988","CT DANIEL","Container ship",0.214940143493675,1.92907020088139,0.0518113510129502
"9326990","NCL AVERØY","Container ship",1.37663526191351,3.85133634998798,-0.559872381266869
"9327009","FAIR WINDS","Oil tanker",-0.379538486283052,-0.688631818216235,-0.182953479152347
"9327011","CAPOEIRA","Oil tanker",-1.56765890434827,-0.538696846580354,-0.364487167593433
"9327023","PLOUTOS","Oil tanker",-1.1150435674839,-0.446418469303979,-0.207857133928873
"9327035","ESTIA","Oil tanker",-0.469401501726651,-0.391779600174522,0.00530479233154297
"9327047","AGNES ESSBERGER","Chemical tanker",-0.256495552153888,1.76544104838259,0.0530432041325563
